EasyNumber;CompagnyName;CompagnyName2;Pays
00002304660447;A.P.R. - ARTISAN PLOMBIER ROCHELAIS;A.P.R.+-+ARTISAN+PLOMBIER+ROCHELAIS;FRA
00001450877728;MASSAS BELLANDE CHRISTIANE CLAUDINE;MASSAS+BELLANDE+CHRISTIANE+CLAUDINE;FRA
00003344890571;SOUTHERN MEDICAL EQUIPMENT CORPORATION;SOUTHERN+MEDICAL+EQUIPMENT+CORPORATION;USA
00003483074771;CONVERGENCIA DE TELECOMUNICACIONES SL;CONVERGENCIA+DE+TELECOMUNICACIONES+SL;ESP
00001990659973;BOUTON CORINNE YVETTE ANDREE NEE CAVINET;BOUTON+CORINNE+YVETTE+ANDREE+NEE+CAVINET;FRA
00000516014315;PIERRES HARDWARE AND BUILDING MATERIALS;PIERRES+HARDWARE+AND+BUILDING+MATERIALS;ZAF
00000374786267;PLAYFORD PACKAGING CO RICHARD MORRIS;PLAYFORD+PACKAGING+CO+RICHARD+MORRIS;GBR
00002361093073;JJ DELIVERIES JOHN ARNOLD ADAMS T/A;JJ+DELIVERIES+JOHN+ARNOLD+ADAMS+T/A;GBR
00001039550761;FINANZA LOCALE CONSULTING - S.R.L.;FINANZA+LOCALE+CONSULTING+-+S.R.L.;ITA
00001133595760;MARIE STEPHANE MARIUS FELIX EMILE;MARIE+STEPHANE+MARIUS+FELIX+EMILE;FRA
00005574161459;MNEMEA ALMACENAMIENTO DIGITAL SL;MNEMEA+ALMACENAMIENTO+DIGITAL+SL;ESP
00000256017130;LA BOTTEGA DELLA SCARPA DI FACCHI DANIELE;LA+BOTTEGA+DELLA+SCARPA+DI+FACCHI+DANIELE;ITA
00000516010224;DU PREEZ X ELCANA ELECTRICAL CONTRACTORS;DU+PREEZ+X+ELCANA+ELECTRICAL+CONTRACTORS;ZAF
00000256015312;COSMOMODA SOCIETA A RESPONSABILITA LIMITATA;COSMOMODA+SOCIETA+A+RESPONSABILITA+LIMITATA;ITA
00000358060522;C.S.B. CARPENTERIA SAN BASILIDE SRL;C.S.B.+CARPENTERIA+SAN+BASILIDE+SRL;ITA
00002360506245;JAMIESON CONTRACTING (HOLDINGS) LIMITED;JAMIESON+CONTRACTING+(HOLDINGS)+LIMITED;GBR
00000399119659;AGRICOLA Y FORESTAL PACIFICO LTDA.;AGRICOLA+Y+FORESTAL+PACIFICO+LTDA.;CHL
00000452747858;IBERDROLA INMOBILIARIA PATRIMONIO SA;IBERDROLA+INMOBILIARIA+PATRIMONIO+SA;ESP
00000358060320;P.A.C. FOOD S.R.L. - PRODOTTI ALIMENTARI CATERING;P.A.C.+FOOD+S.R.L.+-+PRODOTTI+ALIMENTARI+CATERING;ITA
00000295806441;Po Ka Li Knitting Factory Limited;Po+Ka+Li+Knitting+Factory+Limited;HKG
00000442441555;TALLERES Y FUNDICIONES NAVALES SL;TALLERES+Y+FUNDICIONES+NAVALES+SL;ESP
00000179245054;BEHEERMAATSCHAPPIJ J.N.E. BERGERVOET B.V.;BEHEERMAATSCHAPPIJ+J.N.E.+BERGERVOET+B.V.;NLD
00000291449986;INGRES OA (NAKHON) COMPANY LIMITED;INGRES+OA+(NAKHON)+COMPANY+LIMITED;THA
00000457650127;SRH CONSTRUCCIONES CIVILES Y ADMINISTRATIVAS SA;SRH+CONSTRUCCIONES+CIVILES+Y+ADMINISTRATIVAS+SA;ESP
00000296855942;Crystalfontz America Incorporated;Crystalfontz+America+Incorporated;USA
00004389566098;HANDELSONDERNEMING M.J.D. HOOGKAMER B.V.;HANDELSONDERNEMING+M.J.D.+HOOGKAMER+B.V.;NLD
00001797081335;BOUSSAERT EVELYNE nee DELEMARRE;BOUSSAERT+EVELYNE+nee+DELEMARRE;FRA
00000577531651;H. G. I. I. BUILDING MATERIALS MARKETING LTD;H.+G.+I.+I.+BUILDING+MATERIALS+MARKETING+LTD;ISR
00000399257653;SOCIEDAD NAVIERA RIO CISNES LIMITADA;SOCIEDAD+NAVIERA+RIO+CISNES+LIMITADA;CHL
00000256012837;STUDIO SANTILLI BRUNO E GIANFRANCO E C. SOCIETA' IN NOME COLLETTIVO;STUDIO+SANTILLI+BRUNO+E+GIANFRANCO+E+C.+SOCIETA'+IN+NOME+COLLETTIVO;ITA
00000457650228;PROYECTOS Y CONSTRUCCIONES ARGOS SA;PROYECTOS+Y+CONSTRUCCIONES+ARGOS+SA;ESP
00000484626464;MARTYN BARRATT TRANSPORT LIMITED;MARTYN+BARRATT+TRANSPORT+LIMITED;GBR
00000117115130;COOP AGRICOLE DE LA REGION D USSEL;COOP+AGRICOLE+DE+LA+REGION+D+USSEL;FRA
00000117108159;SYNDICAT AGRICOLE VITICOLE ARGENTAT;SYNDICAT+AGRICOLE+VITICOLE+ARGENTAT;FRA
00001039528334;TEODORANI ARREDAMENTI DI TEODORANI ANGELO E FIGLI S.N.C.;TEODORANI+ARREDAMENTI+DI+TEODORANI+ANGELO+E+FIGLI+S.N.C.;ITA
00000503290441;SOCECOL - SOC CENTRAL DE GUIMARAES DE CO;SOCECOL+-+SOC+CENTRAL+DE+GUIMARAES+DE+CO;PRT
00000516016335;T B S STRUCTURAL AND MECHANICAL HANDLING;T+B+S+STRUCTURAL+AND+MECHANICAL+HANDLING;ZAF
00000185020442;IMA SOCIETA' A RESPONSABILITA' LIMITATA;IMA+SOCIETA'+A+RESPONSABILITA'+LIMITATA;ITA
00002360483869;GUARDIAN CARE HOMES (WEST) LIMITED;GUARDIAN+CARE+HOMES+(WEST)+LIMITED;GBR
00000589535855;PRESTIGE BUISNESS INTERNATIONAL;PRESTIGE+BUISNESS+INTERNATIONAL;FRA
00000256023747;PROGETTO CAMPER SAS DI COTELLI ROBERTO E C.;PROGETTO+CAMPER+SAS+DI+COTELLI+ROBERTO+E+C.;ITA
00000185013522;ATELIER BOUTIQUE UOMO DONNA MARTORELLI D I MARTORELLI ANTONIO;ATELIER+BOUTIQUE+UOMO+DONNA+MARTORELLI+D+I+MARTORELLI+ANTONIO;ITA
00000495503837;SVILUPPO SISTEMI SOCIETA' ARESPONSABILITA' LIMITATA;SVILUPPO+SISTEMI+SOCIETA'+ARESPONSABILITA'+LIMITATA;ITA
00000167839142;SIEMENS IT SOLUTIONS AND SERVICES;SIEMENS+IT+SOLUTIONS+AND+SERVICES;FRA
00000291454179;Samothai Computer Company Limited;Samothai+Computer+Company+Limited;THA
00000495463126;BROCCHIERI D. DI GRAZZANI MARIA LUISA;BROCCHIERI+D.+DI+GRAZZANI+MARIA+LUISA;ITA
00000445592735;WATSON'S PERSONAL CARE STORES (TAIWAN) COMPANY LIMITED;¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿¿;TWN
00002360866635;BARONS ENGINEERING SERVICES LIMITED;BARONS+ENGINEERING+SERVICES+LIMITED;GBR
00004390006548;HOFTIJZER BEHEER EN FINANCIERING B.V.;HOFTIJZER+BEHEER+EN+FINANCIERING+B.V.;NLD
00000497595060;SA PARTIC FINANC INDUSTR ET COMMER;SA+PARTIC+FINANC+INDUSTR+ET+COMMER;FRA
00000270448147;MaGiks Services Informatique S.àr.l.;MaGiks+Services+Informatique+S.àr.l.;CHE
00004011463582;CFM NUOVA SOCIETA' COOPERATIVA IN BREVE CFM NUOVA SOC. COOP.;CFM+NUOVA+SOCIETA'+COOPERATIVA+IN+BREVE+CFM+NUOVA+SOC.+COOP.;ITA
00001761096047;CHARPENTES ACTIVITES POLYVALENTES;CHARPENTES+ACTIVITES+POLYVALENTES;FRA
00002324398420;ESTRUCTURAS VILLALOBOS BERNAL SL;ESTRUCTURAS+VILLALOBOS+BERNAL+SL;ESP
00000115496025;LES MAITRES VIGNERONS DU FAUGEROIS SCA;LES+MAITRES+VIGNERONS+DU+FAUGEROIS+SCA;FRA
00000441638442;ELECTRICIDAD GUERRA PAMPLONA SOCIEDAD ANONIMA;ELECTRICIDAD+GUERRA+PAMPLONA+SOCIEDAD+ANONIMA;ESP
00000436685058;TORNEADOS Y BARANDILLAS SENIA SOCIEDAD LIMITADA;TORNEADOS+Y+BARANDILLAS+SENIA+SOCIEDAD+LIMITADA;ESP
00005333129846;Wing Kin Metal Works Co. Limited;Wing+Kin+Metal+Works+Co.+Limited;HKG
00001208855762;SARL LES FRUITIERS DU QUERCY SOCIETE EN LIQUIDATION;SARL+LES+FRUITIERS+DU+QUERCY+SOCIETE+EN+LIQUIDATION;FRA
00000383347444;Systems Building Contracting Ltd;Systems+Building+Contracting+Ltd;MUS
00002244974053;ANAS HUSSAMI T/AS: HUSSAMI TRADE EXCHANGE CO;ANAS+HUSSAMI+T/AS:+HUSSAMI+TRADE+EXCHANGE+CO;SYR
00002049333436;GENERAL COMPANY FOR HYDRO PROJECT;GENERAL+COMPANY+FOR+HYDRO+PROJECT;SYR
00000590469839;PROMOCIONES INMOBILIARIAS MATOLAN SOCIEDAD LIMITADA;PROMOCIONES+INMOBILIARIAS+MATOLAN+SOCIEDAD+LIMITADA;ESP
00000519991336;MMS AUTOMOTIVE FASTENERS AND GENERAL DISTRIBUTORS;MMS+AUTOMOTIVE+FASTENERS+AND+GENERAL+DISTRIBUTORS;ZAF
00000519991740;PAINT EMPORIUM AND HARDWARE (BLACKHEATH);PAINT+EMPORIUM+AND+HARDWARE+(BLACKHEATH);ZAF
00005925101660;MELBY ENTREPRENOEREN V/CARSTEN HAUBERG FISCHER;MELBY+ENTREPRENOEREN+V/CARSTEN+HAUBERG+FISCHER;DNK
00001957558566;S.A.R.L. LE JARDIN EXTRAORDINAIRE;S.A.R.L.+LE+JARDIN+EXTRAORDINAIRE;FRA
00005338359066;ZHUOYUE STORE DEVELOPMENT LTD INC. MR HUANG JIAN MIN;ZHUOYUE+STORE+DEVELOPMENT+LTD+INC.+MR+HUANG+JIAN+MIN;HKG
00001400904448;CARLA FLORENCIA AURELIO TANICA FONSECA;CARLA+FLORENCIA+AURELIO+TANICA+FONSECA;PRT
00005807166142;CTY TNHH TAN THANH LOI REG:1600850995;CTY+TNHH+TAN+THANH+LOI+REG:1600850995;VNM
00000363512239;DE ZINE GROUP GENERAL TRADING AND CONTRACTING COMPANY W.L.L.;DE+ZINE+GROUP+GENERAL+TRADING+AND+CONTRACTING+COMPANY+W.L.L.;KWT
00000458926064;CICLES SPORT TORRENTE SOCIEDAD LIMITADA;CICLES+SPORT+TORRENTE+SOCIEDAD+LIMITADA;ESP
00004551624553;Ejendomsselskabet Kirkebjerg ApS;Ejendomsselskabet+Kirkebjerg+ApS;DNK
00005807166748;READYMIX CONCRETE (VIETNAM) JOINT STOCK COMPANY;READYMIX+CONCRETE+(VIETNAM)+JOINT+STOCK+COMPANY;VNM
00000370526843;SPICA GENERAL SHIP SUPPLIES LTD;SPICA+GENERAL+SHIP+SUPPLIES+LTD;GRC
00000409002740;COMPUTADORES SISTEMAS Y CAPACITACION S.A. / COMPUSISCA S.A.;COMPUTADORES,+SISTEMAS+Y+CAPACITACION+S.A.;COL
00001090213758;DISTRIBUIDORA COMERCIAL FREIRE E HIJOS CIA. LTDA.;DISTRIBUIDORA+COMERCIAL+FREIRE+E+HIJOS+CIA.+LTDA.;ECU
00000327445175;I.R.D. INTERNATIONAL RECORD DISTRIBUTION SRL;I.R.D.+INTERNATIONAL+RECORD+DISTRIBUTION+SRL;ITA
00001093730177;JFC ECUADOR S.A. EN LIQUIDACION;JFC+ECUADOR+S.A.+EN+LIQUIDACION;ECU
00002343562749;PUNJAB BEVERAGES COMPANY PVT LTD;PUNJAB+BEVERAGES+COMPANY+PVT+LTD;PAK
00000264070124;ANDREOZZI COSTRUZIONI GENERALI SOCI ETA UNIPERSONALE ARL;ANDREOZZI+COSTRUZIONI+GENERALI+SOCI+ETA+UNIPERSONALE+ARL;ITA
00000458930863;MUSKIL COMERCIAL DE FLORES Y PLANTAS SL;MUSKIL+COMERCIAL+DE+FLORES+Y+PLANTAS+SL;ESP
00000400833471;JOSE ABADIA M. IMPORTACIONES S.A.C. - JAMISAC;JOSE+ABADIA+M.+IMPORTACIONES+S.A.C.+-+JAMISAC;PER
00000458931469;HARINERA NUESTRA SEÑORA DEL AGUILA DE VILLAVERDE DEL RIO SA;HARINERA+NUESTRA+SEÑORA+DEL+AGUILA+DE+VILLAVERDE+DEL+RIO+SA;ESP
00000558955816;WESTERN POWER DISTRIBUTION... WILLOW HOUSE;WESTERN+POWER+DISTRIBUTION...+WILLOW+HOUSE;GBR
00005872854661;AGC CHEMICALS VIETNAM COMPANY LIMITED;AGC+CHEMICALS+VIETNAM+COMPANY+LIMITED;VNM
00002305039273;MAHER KHORDOK T/AS: ORIENT COMPUTER CENTER;MAHER+KHORDOK+T/AS:+ORIENT+COMPUTER+CENTER;SYR
00000056027331;STE INDEPENDANTE DE BRICOLAGE ENTRETIEN ET LOISIR;STE+INDEPENDANTE+DE+BRICOLAGE+ENTRETIEN+ET+LOISIR;FRA
00005870281369;BINH SON REFINING AND PETROCHEMICAL JOINT STOCK COMPANY;BINH+SON+REFINING+AND+PETROCHEMICAL+JOINT+STOCK+COMPANY;VNM
00000314058810;NAV BHARAT METALIC OXIDE INDUSTRIES PRIVATE LIMITED;NAV+BHARAT+METALIC+OXIDE+INDUSTRIES+PRIVATE+LIMITED;IND
00001400821258;MARIA DE FATIMA RIBEIRO CRUZ NETO;MARIA+DE+FATIMA+RIBEIRO+CRUZ+NETO;PRT
00000410026935;AQUAFORM WASSERAUFBEREITUNG GUNTER BRANDL;AQUAFORM+WASSERAUFBEREITUNG+GUNTER+BRANDL;AUT
00000481174648;I.D.F. ITALIAN DESIGN FURNITURE S.R.L.;I.D.F.+ITALIAN+DESIGN+FURNITURE+S.R.L.;ITA
00000441640261;JUAN GARCIA BUTRAGUEÑO JOSE LUIS GACIA BUTRAGUEÑO CB;JUAN+GARCIA+BUTRAGUEÑO+JOSE+LUIS+GACIA+BUTRAGUEÑO+CB;ESP
00000089426445;SOCIETE D'EXPLOITATION DES ETABLISSEMENTS GUINAND;SOCIETE+D'EXPLOITATION+DES+ETABLISSEMENTS+GUINAND;FRA
00000478798849;MLK SPORTS CO (SOCIETE EN DISSOLUTION);MLK+SPORTS+CO+(SOCIETE+EN+DISSOLUTION);FRA
00000473138727;Barclay Marine Distributor Corp;Barclay+Marine+Distributor+Corp;USA
00000441634654;AGUAS DE TELDE SOCIEDAD ANONIMA;AGUAS+DE+TELDE+SOCIEDAD+ANONIMA;ESP
00001787573041;PISTILLI COSTRUZIONI DI PISTILLI BERARDINO S.R.L.;PISTILLI+COSTRUZIONI+DI+PISTILLI+BERARDINO+S.R.L.;ITA
00004655439640;ROIG Sylvie Lucienne Clasine Albert née DUMORTIER;ROIG+Sylvie+Lucienne+Clasine+Albert+née+DUMORTIER;FRA
00000408995718;ITALO COLOMBIANO DE MAQUINAS S A;ITALO+COLOMBIANO+DE+MAQUINAS+S+A;COL
00000408996526;TV CABLE SOCIEDAD ANÓNIMA/TV CABLE S.A.;TV+CABLE+SOCIEDAD+ANÓNIMA/TV+CABLE+S.A.;COL
00000377523113;CARRARA QUALITY MARQUEES LIMITED;CARRARA+QUALITY+MARQUEES+LIMITED;GBR
00001373176467;EGLISE EVANGELIQUE DE PENTECOTE;EGLISE+EVANGELIQUE+DE+PENTECOTE;FRA
00000477085746;STE ATELIERS INDUSTRIELS CHERIFIENS;STE+ATELIERS+INDUSTRIELS+CHERIFIENS;MAR
00000383353051;COMPAGNIE AFRICAINE DE DISTRIBUTION;COMPAGNIE+AFRICAINE+DE+DISTRIBUTION;MUS
00000061121740;EMERY-GOUNON CONFORT EQUIPEMENT;EMERY-GOUNON+CONFORT+EQUIPEMENT;FRA
00002058163579;FRANCOIS DANIELE YVETTE nee LIEPPE;FRANCOIS+DANIELE+YVETTE+nee+LIEPPE;FRA
00002336880047;PINPOINT COMMUNICATIONS (PRIVATE) LIMITED;PINPOINT+COMMUNICATIONS+(PRIVATE)+LIMITED;PAK
00001949597451;Tischlerei Brändle Herbert e.U.;Tischlerei+Brändle+Herbert+e.U.;AUT
00001851915111;SOC PARTICIPATION INVESTISSEM LEFEBVRE;SOC+PARTICIPATION+INVESTISSEM+LEFEBVRE;FRA
00005913412235;ANLAEGSGARTNER ERIK THAMM V/ERIK THAMM;ANLAEGSGARTNER+ERIK+THAMM+V/ERIK+THAMM;DNK
00001319525943;DELÍCIAS DE SONHO - PRODUTOS ALIMENTARES SALGADOS CONGELADOS UNIP LDA;DELÍCIAS+DE+SONHO+-+PRODUTOS+ALIMENTARES+SALGADOS+CONGELADOS+UNIP+LDA;PRT
00000128634234;GITTA KINDERMODEN INH BRIGITTA RIMPEL;GITTA+KINDERMODEN+INH+BRIGITTA+RIMPEL;AUT
00000309494910;SA METAL GROUP (PTY) LTD - WASTE CONTROL DIVISION;SA+METAL+GROUP+(PTY)+LTD+-+WASTE+CONTROL+DIVISION;ZAF
00000286418261;SOFAMEC DE FABRICATION DE PIECES;SOFAMEC+DE+FABRICATION+DE+PIECES;TUN
00002324389429;ADORACION ANGELES LOPEZ BANEGAS;ADORACION+ANGELES+LOPEZ+BANEGAS;ESP
00002334066174;INTECH PROCESS AUTOMATION PVT LTD;INTECH+PROCESS+AUTOMATION+PVT+LTD;PAK
00004452134554;MC Carrelages Sàrl en liquidation;MC+Carrelages+Sàrl+en+liquidation;CHE
00000441633543;SOLSONA DE PRODUCTOS ALIMENTICIOS SA;SOLSONA+DE+PRODUCTOS+ALIMENTICIOS+SA;ESP
00000530402045;WEBER ARCHITECTURAL PRODUCTS INC D.M. ARCHITECTURAL PRODUCTS DIV OF;WEBER+ARCHITECTURAL+PRODUCTS+INC+D.M.+ARCHITECTURAL+PRODUCTS+DIV+OF;CAN
00000353339079;RAWHIDE ACCESSORIES WAREHOUSE LIMITED;RAWHIDE+ACCESSORIES+WAREHOUSE+LIMITED;GBR
00005838489741;CMC TECHNOLOGY AND SOLUTION COMPANY LIMITED;CMC+TECHNOLOGY+AND+SOLUTION+COMPANY+LIMITED;VNM
00004231188526;BARRY KIERNAN CONSTRUCTION LIMITED;BARRY+KIERNAN+CONSTRUCTION+LIMITED;IRL
00005838549949;EMI SOUTH BROARDCAST AND INFORMATION DEVELOPMENT JOINT STOCK COMPANY;EMI+SOUTH+BROARDCAST+AND+INFORMATION+DEVELOPMENT+JOINT+STOCK+COMPANY;VNM
00000458928589;MINERVA IMPRESION SOCIEDAD LIMITADA;MINERVA+IMPRESION+SOCIEDAD+LIMITADA;ESP
00000264065123;EDIL CONFORT SOCIETA' A RESPONSABILITA' LIMITATA O IN FORMA ABBREVIATA EDIL CONFORT - S.R.L.;EDIL+CONFORT+SOCIETA'+A+RESPONSABILITA'+LIMITATA+O+IN+FORMA+ABBREVIATA+EDIL+CONFORT+-+S.R.L.;ITA
00000086969779;ENTREPRISE TESTONI ELECTRICITE GENERALE;ENTREPRISE+TESTONI+ELECTRICITE+GENERALE;FRA
00000314058608;SERUM INSTITUTE OF INDIA PRIVATE LIMITED;SERUM+INSTITUTE+OF+INDIA+PRIVATE+LIMITED;IND
00001104334846;SANSALONE HOLDINGS INC OFF THE RUNWAY CLOTHING;SANSALONE+HOLDINGS+INC+OFF+THE+RUNWAY+CLOTHING;CAN
00000383350879;MEDIADIS LTD TEL: (230) 210-1010 FAX: (230) 210-1011;MEDIADIS+LTD+TEL:+(230)+210-1010+FAX:+(230)+210-1011;MUS
00000130137620;SOC ETUDES REALISATIONS TECHNIQUES;SOC+ETUDES+REALISATIONS+TECHNIQUES;FRA
00000101045208;JOULE MECANISMES ET FERMETURES - JMF;JOULE+MECANISMES+ET+FERMETURES+-+JMF;FRA
00002296480066;AHMAD MAHMOUD MAHAMID T/AS: SYRIAN MICRO SERVICE;AHMAD+MAHMOUD+MAHAMID+T/AS:+SYRIAN+MICRO+SERVICE;SYR
00005919334657;HANDELSKOMPAGNIET V/REMY DAMINOVSKI;HANDELSKOMPAGNIET+V/REMY+DAMINOVSKI;DNK
00000487937054;BRAINTRONIC SYSTEMS INSTALLATIONS;BRAINTRONIC+SYSTEMS+INSTALLATIONS;BEL
00005807175941;SINO-PACIFIC CONSTRUCTION CONSULTANCY COMPANY LIMITED;SINO-PACIFIC+CONSTRUCTION+CONSULTANCY+COMPANY+LIMITED;VNM
00001787575364;HOTEL ATLAS DI ARRIGONI ALESSANDRA E C. S.A.S.;HOTEL+ATLAS+DI+ARRIGONI+ALESSANDRA+E+C.+S.A.S.;ITA
00000304327766;BARLOWORLD STAINLESS STEEL TUBE;BARLOWORLD+STAINLESS+STEEL+TUBE;ZAF
00005807173365;SUNWAY HA TAY CONSTRUCTION AND BUILDING MATERIAL JOINT VENTURE COMPANY;SUNWAY+HA+TAY+CONSTRUCTION+AND+BUILDING+MATERIAL+JOINT+VENTURE+COMPANY;VNM
00005807170840;UNI EASTERN VIETNAM COMPANY LIMITED;UNI+EASTERN+VIETNAM+COMPANY+LIMITED;VNM
00000497604455;SOCIETE MORBIHANNAISE DE MODELAGE;SOCIETE+MORBIHANNAISE+DE+MODELAGE;FRA
00000530404570;3552411 CANADA INC C.D.C. MARKETING;3552411+CANADA+INC+C.D.C.+MARKETING;CAN
00005376437446;SILMEX S.A T/AS DSTOCK INSUMOS ODONTOLOGICOS;SILMEX+S.A+T/AS+DSTOCK+INSUMOS+ODONTOLOGICOS;URY
00000559055120;PIPEDREAMS (NORTH WALSHAM) LIMITED;PIPEDREAMS+(NORTH+WALSHAM)+LIMITED;GBR
00002324407562;CONSTRUCCIONES Y REHABILITACIONES FAGOOS SL;CONSTRUCCIONES+Y+REHABILITACIONES+FAGOOS+SL;ESP
00000383338554;MAURIPLAGE BEACH RESORT LIMITED;MAURIPLAGE+BEACH+RESORT+LIMITED;MUS
00001104290448;TECHNOLOGIES MEDICALES ORASIS INC;TECHNOLOGIES+MEDICALES+ORASIS+INC;CAN
00000104655424;SESAME AUTOMATISMES ET FERMETURES;SESAME+AUTOMATISMES+ET+FERMETURES;FRA
00000107823575;STE FREJUSIENNE DE CONSTRUCTIONS ET BATIMENT;STE+FREJUSIENNE+DE+CONSTRUCTIONS+ET+BATIMENT;FRA
00000519990326;MMD MINERAL SIZING (AFRICA) (PTY) LTD;MMD+MINERAL+SIZING+(AFRICA)+(PTY)+LTD;ZAF
00000557920761;SOCIETE CIVILE IMMOBILIERE GABRIELLE BLANQUI;SOCIETE+CIVILE+IMMOBILIERE+GABRIELLE+BLANQUI;FRA
00001054935310;BUREAU SERVICE DIFFUSION INTERNATIONAL;BUREAU+SERVICE+DIFFUSION+INTERNATIONAL;FRA
00000519994114;MNISI GODFREY GODFREY MNISI OPTOMETRIST;MNISI+GODFREY+GODFREY+MNISI+OPTOMETRIST;ZAF
00000089240467;ENTR TRAVAUX PUBLICS DE L OUEST;ENTR+TRAVAUX+PUBLICS+DE+L+OUEST;FRA
00002328076573;HEELS.COM WEB SITE: WWW.HEEL.COM;HEELS.COM+WEB+SITE:+WWW.HEEL.COM;USA
00000327444872;ALCAZAR DI CAPITANI MARIA GRAZIA;ALCAZAR+DI+CAPITANI+MARIA+GRAZIA;ITA
00000519994417;MNL OFFICE EQUIPMENT KONICA BUSINESS SYSTEMS;MNL+OFFICE+EQUIPMENT+KONICA+BUSINESS+SYSTEMS;ZAF
00000377517152;HUMBERSIDE CHINESE GENERAL STORE;HUMBERSIDE+CHINESE+GENERAL+STORE;GBR
00000286413362;PHOENIX INTERNATIONAL TRADING AND SERVICES;PHOENIX+INTERNATIONAL+TRADING+AND+SERVICES;TUN
00001566534125;HOTEL RESTAURANT DES LACS D'HALCO;HOTEL+RESTAURANT+DES+LACS+D'HALCO;FRA
00000590432260;GRUPO MAK OBRA Y DISEÑO INMOBILIARIO SOCIEDAD DE RESPONSABILIDAD LIMITADA;GRUPO+MAK+OBRA+Y+DISEÑO+INMOBILIARIO+SOCIEDAD+DE+RESPONSABILIDAD+LIMITADA;ESP
00000441641524;MARIA ANGELES FERNANDEZ FREIRE GRIETA;MARIA+ANGELES+FERNANDEZ+FREIRE+GRIETA;ESP
00001787955857;PROTEC TRADE SRL SOCIETA' UNINOMINALE IN LIQUIDAZIONE;PROTEC+TRADE+SRL+SOCIETA'+UNINOMINALE+IN+LIQUIDAZIONE;ITA
00000418748329;SIPLAD SARL -STE IVOIRIENNE DE PLASTIQUEET DERIVES;SIPLAD+SARL+-STE+IVOIRIENNE+DE+PLASTIQUEET+DERIVES;CIV
00002324436858;EFFORT RECURSOS HUMANOS E. T. T. SL;EFFORT+RECURSOS+HUMANOS+E.+T.+T.+SL;ESP
00000089488269;SERRURERIE CHAUDRONNERIE ROCHOISE;SERRURERIE+CHAUDRONNERIE+ROCHOISE;FRA
00002040966420;BARRAULT JEAN-LOUIS ARMAND ADRIEN;BARRAULT+JEAN-LOUIS+ARMAND+ADRIEN;FRA
00000497629861;STE D'ENTRETIEN DE VENTILATION INDUSTRIELLES;STE+D'ENTRETIEN+DE+VENTILATION+INDUSTRIELLES;FRA
00002343480923;MURTAZA STEEL AND GENERAL MILLS PVT LTD;MURTAZA+STEEL+AND+GENERAL+MILLS+PVT+LTD;PAK
00000418762371;SIB - SOCIETE IVOIRIENNE DE BANQUE;SIB+-+SOCIETE+IVOIRIENNE+DE+BANQUE;CIV
00000418762977;LE ROULEMENT IVOIRIEN (EX-SKF ABIDJAN);LE+ROULEMENT+IVOIRIEN+(EX-SKF+ABIDJAN);CIV
00004230355562;SOILS ENVIRONMENTAL SERVICES UNLIMITED COMPANY;SOILS+ENVIRONMENTAL+SERVICES+UNLIMITED+COMPANY;IRL
00000364754840;LONDON MARRIOTT HOTEL COUNTY HALL;LONDON+MARRIOTT+HOTEL+COUNTY+HALL;GBR
00000466117051;LEATHER SOLE TONY SOCIEDAD LIMITADA;LEATHER+SOLE+TONY+SOCIEDAD+LIMITADA;ESP
00000562161952;DREAM YACHT (MAURITIUS) LIMITED;DREAM+YACHT+(MAURITIUS)+LIMITED;MUS
00000264052647;C.D.P. COMPAGNIA DI PARTECIPAZIONE S.R.L.;C.D.P.+COMPAGNIA+DI+PARTECIPAZIONE+S.R.L.;ITA
00000400859584;LABORATORIOS FARMACEUTICOS LASER S.A.;LABORATORIOS+FARMACEUTICOS+LASER+S.A.;PER
00000518204033;DANIEL SID LUMBER COMPANY OF SAVANNAH IN DANIEL LUMBER COMPANY;DANIEL+SID+LUMBER+COMPANY+OF+SAVANNAH+IN+DANIEL+LUMBER+COMPANY;USA
00000518365867;SOCIETE DE PRESTATIONS INFORMATIQUES;SOCIETE+DE+PRESTATIONS+INFORMATIQUES;FRA
00000479491648;INTERNATIONAL COMPUTER WAREHOUSE;INTERNATIONAL+COMPUTER+WAREHOUSE;FRA
00000520012046;MODULAR HOUSING MANUFACTURING CO;MODULAR+HOUSING+MANUFACTURING+CO;ZAF
00000264045323;CAMES CARPENTERIA MECCANICA SPECIALE SRL IN LIQUIDAZIONE;CAMES+CARPENTERIA+MECCANICA+SPECIALE+SRL+IN+LIQUIDAZIONE;ITA
00003407703546;RAVIRO TEXTIL SOCIEDAD LIMITADA;RAVIRO+TEXTIL+SOCIEDAD+LIMITADA;ESP
00000327560238;HALIFAX NUMERICAL CONTROLS LIMITED;HALIFAX+NUMERICAL+CONTROLS+LIMITED;GBR
00005955519712;LS Møbelsalg v/Lehri Singh Bhimra;LS+Møbelsalg+v/Lehri+Singh+Bhimra;DNK
00005698129359;FORD PHILIPPINES COMPONENT MANUFACTURING COMPANY;FORD+PHILIPPINES+COMPONENT+MANUFACTURING+COMPANY;PHL
00000375965276;AMLION TOOTHPASTE MFG SDN. BHD.;AMLION+TOOTHPASTE+MFG+SDN.+BHD.;MYS
00001904170747;HOTEL CARAVELLE DI RAIMONDO PIERINA E SAVINA S.N.C.;HOTEL+CARAVELLE+DI+RAIMONDO+PIERINA+E+SAVINA+S.N.C.;ITA
